Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database,delete_flag,region_en,region_fr
183780,AFR::CMR,2018-10-14,2018-10-14,1.0,6.0,,16.7,2018-10-14,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 6 cases, 1 deaths",JHU,0,,
183781,AFR::CMR,2018-10-15,2018-10-15,0.0,19.0,,0.0,2018-10-15,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 19 cases, 0 deaths",JHU,0,,
183782,AFR::CMR,2018-10-16,2018-10-16,0.0,21.0,,0.0,2018-10-16,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 21 cases, 0 deaths",JHU,0,,
183783,AFR::CMR,2018-10-17,2018-10-17,1.0,12.0,,8.3,2018-10-17,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 12 cases, 1 deaths",JHU,0,,
183784,AFR::CMR,2018-10-18,2018-10-18,0.0,10.0,,0.0,2018-10-18,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 10 cases, 0 deaths",JHU,0,,
183785,AFR::CMR,2018-10-19,2018-10-19,0.0,3.0,,0.0,2018-10-19,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases, 0 deaths",JHU,0,,
183786,AFR::CMR,2018-10-20,2018-10-20,0.0,5.0,,0.0,2018-10-20,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 cases, 0 deaths",JHU,0,,
183787,AFR::CMR,2018-10-21,2018-10-21,0.0,5.0,,0.0,2018-10-21,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 cases, 0 deaths",JHU,0,,
183788,AFR::CMR,2018-10-22,2018-10-22,0.0,0.0,,,2018-10-22,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183794,AFR::CMR,2018-05-18,2018-06-27,0.0,7.0,2.0,0.0,2018-06-27,26,WHO AFRO Surveillance Report (UID: 20916),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 7 cases, 0 deaths",JHU,0,,
183800,AFR::CMR,2021-10-01,2023-09-10,484.0,20460.0,,2.4,2023-09-10,22,JHU Cholera Database (UID: 21407),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 20460 cases, 484 deaths",JHU,0,,
183801,AFR::CMR,2021-10-01,2023-08-13,475.0,19860.0,,2.4,2023-08-13,22,JHU Cholera Database (UID: 21407),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 19860 cases, 475 deaths",JHU,0,,
183802,AFR::CMR,2021-10-01,2023-07-09,463.0,19395.0,,2.4,2023-07-09,22,JHU Cholera Database (UID: 21407),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 19395 cases, 463 deaths",JHU,0,,
183803,AFR::CMR,2021-10-01,2023-05-14,374.0,16859.0,,2.2,2023-05-14,22,JHU Cholera Database (UID: 21407),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 16859 cases, 374 deaths",JHU,0,,
183804,AFR::CMR,2021-10-01,2023-04-16,312.0,15394.0,,2.0,2023-04-16,22,JHU Cholera Database (UID: 21407),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 15394 cases, 312 deaths",JHU,0,,
183805,AFR::CMR,2021-10-01,2023-03-12,311.0,15309.0,,2.0,2023-03-12,22,JHU Cholera Database (UID: 21407),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 15309 cases, 311 deaths",JHU,0,,
183806,AFR::CMR,2021-10-01,2023-06-12,450.0,19087.0,,2.4,2023-06-12,22,JHU Cholera Database (UID: 21407),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 19087 cases, 450 deaths",JHU,0,,
183807,AFR::CMR,2024-01-01,2024-11-24,81.0,50.0,,162.0,2024-11-24,22,JHU Cholera Database (UID: 21407),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 50 cases, 81 deaths",JHU,0,,
183808,AFR::CMR,2024-10-28,2024-11-24,32.0,1.0,,3200.0,2024-11-24,22,JHU Cholera Database (UID: 21407),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 32 deaths",JHU,0,,
183809,AFR::CMR,2024-01-01,2024-10-27,49.0,0.0,,,2024-10-27,22,JHU Cholera Database (UID: 21407),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 49 deaths",JHU,0,,
183810,AFR::CMR,2024-01-01,2024-09-29,49.0,0.0,,,2024-09-29,22,JHU Cholera Database (UID: 21407),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 49 deaths",JHU,0,,
183811,AFR::CMR,2024-01-01,2024-08-25,49.0,0.0,,,2024-08-25,22,JHU Cholera Database (UID: 21407),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 49 deaths",JHU,0,,
183813,AFR::CMR,2014-01-01,2014-04-30,,19.0,,,2014-04-30,42,JHU Cholera Database (UID: 819),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 19 cases",JHU,0,,
183829,AFR::CMR,2011-01-01,2011-08-15,379.0,10582.0,,3.6,2011-08-15,30,JHU Cholera Database (UID: 20532),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 10582 cases, 379 deaths",JHU,0,,
232164,AFR::CMR,2018-05-18,2018-11-09,54.0,863.0,53.0,6.3,2018-11-09,8,WHO AFRO Surveillance Report (UID: 21029),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 863 cases, 54 deaths",JHU,0,,
