region_en,TL,TR,Location,deaths,sCh,cCh,rainfall_avg,temp_avg,humidity_avg
Far North,2011-10-10,2011-10-16,27,3.0,91.0,0.0,0.8099999999999999,25.442857142857147,74.11714285714287
Far North,2011-10-17,2011-10-23,27,6.0,53.0,0.0,0.15428571428571433,26.032857142857143,69.19
Far North,2011-10-24,2011-10-30,27,1.0,46.0,0.0,0.02142857142857143,26.05857142857143,51.098571428571425
Far North,2011-10-31,2011-11-06,27,2.0,26.0,0.0,0.0,25.900000000000002,39.05714285714286
Far North,2011-11-07,2011-11-13,27,2.0,28.0,0.0,0.0,25.814285714285713,36.04285714285715
Far North,2011-11-14,2011-11-20,27,1.0,18.0,0.0,0.0,25.500000000000004,26.05857142857143
Far North,2011-11-21,2011-11-27,27,0.0,5.0,0.0,0.0,22.814285714285713,22.82
Far North,2011-11-28,2011-12-04,27,0.0,2.0,0.0,0.0,21.49285714285714,20.635714285714283
Far North,2011-12-05,2011-12-11,27,0.0,0.0,0.0,0.0,22.124285714285715,18.641428571428573
Far North,2011-12-12,2011-12-18,27,0.0,0.0,0.0,0.0,21.701428571428576,20.607142857142858
Far North,2011-12-19,2011-12-25,27,0.0,0.0,0.0,0.0,23.56,19.145714285714288
Far North,2011-12-26,2012-01-01,27,0.0,0.0,0.0,0.0,24.72285714285714,19.95
Far North,2012-01-02,2012-01-08,27,0.0,0.0,0.0,0.0,21.997142857142855,21.295714285714286
Far North,2012-01-09,2012-01-15,27,0.0,0.0,0.0,0.0,21.228571428571428,19.277142857142856
Far North,2012-01-16,2012-01-22,27,0.0,0.0,0.0,0.0,24.23714285714286,17.955714285714286
Far North,2012-01-23,2012-01-29,27,0.0,0.0,0.0,0.0,26.518571428571427,12.632857142857144
Far North,2012-01-30,2012-02-05,27,0.0,0.0,0.0,0.0,26.765714285714285,14.562857142857144
Far North,2012-02-06,2012-02-12,27,0.0,0.0,0.0,0.0,26.592857142857145,12.692857142857141
Far North,2012-02-13,2012-02-19,27,0.0,0.0,0.0,0.0,28.961428571428574,14.730000000000002
Far North,2012-02-20,2012-02-26,27,0.0,0.0,0.0,0.002857142857142857,29.588571428571434,13.784285714285716
Far North,2012-02-27,2012-03-04,27,0.0,0.0,0.0,0.0,28.81714285714286,13.427142857142858
Far North,2012-03-05,2012-03-11,27,0.0,0.0,0.0,0.0,28.565714285714282,9.89857142857143
Far North,2012-03-12,2012-03-18,27,0.0,0.0,0.0,0.0,28.484285714285715,13.175714285714287
Far North,2012-03-19,2012-03-25,27,0.0,0.0,0.0,0.0,28.368571428571435,8.53
Far North,2012-03-26,2012-04-01,27,0.0,0.0,0.0,0.16999999999999998,29.83285714285714,9.338571428571429
Far North,2012-04-02,2012-04-08,27,0.0,0.0,0.0,1.26,31.995714285714286,25.63714285714286
Far North,2012-04-09,2012-04-15,27,0.0,0.0,0.0,0.7928571428571427,31.00857142857143,42.77571428571429
Far North,2012-04-16,2012-04-22,27,0.0,0.0,0.0,0.2414285714285714,30.66,46.73428571428571
Far North,2012-04-23,2012-04-29,27,0.0,0.0,0.0,0.5371428571428571,31.275714285714287,33.86571428571428
Far North,2012-04-30,2012-05-06,27,0.0,3.0,0.0,0.36714285714285716,33.230000000000004,36.27142857142857
Far North,2012-05-07,2012-05-13,27,0.0,0.0,0.0,3.744285714285714,28.327142857142853,59.48857142857143
Far North,2012-05-14,2012-05-20,27,0.0,2.0,0.0,1.5328571428571427,29.81714285714286,53.83142857142857
Far North,2012-05-21,2012-05-27,27,0.0,1.0,0.0,4.098571428571429,27.844285714285714,62.22285714285715
Far North,2012-05-28,2012-06-03,27,0.0,0.0,0.0,7.364285714285714,26.935714285714287,68.48428571428572
Far North,2012-06-04,2012-06-10,27,0.0,0.0,0.0,4.911428571428572,26.345714285714283,73.61714285714287
Far North,2012-06-11,2012-06-17,27,0.0,0.0,0.0,7.7942857142857145,25.681428571428572,77.03714285714285
Far North,2012-06-18,2012-06-24,27,0.0,0.0,0.0,2.3885714285714283,25.60571428571428,74.19142857142856
Far North,2012-06-25,2012-07-01,27,0.0,0.0,0.0,8.171428571428573,24.155714285714286,79.52285714285713
Far North,2012-07-02,2012-07-08,27,0.0,0.0,0.0,8.038571428571428,23.670000000000005,83.09857142857142
Far North,2012-07-09,2012-07-15,27,0.0,0.0,0.0,3.82,24.509999999999998,80.90142857142857
Far North,2012-07-16,2012-07-22,27,0.0,0.0,0.0,2.6285714285714286,24.01571428571429,82.79714285714286
Far North,2012-07-23,2012-07-29,27,0.0,0.0,0.0,4.840000000000001,24.154285714285713,82.57142857142857
Far North,2012-07-30,2012-08-05,27,0.0,0.0,0.0,9.862857142857143,24.124285714285715,84.51857142857143
Far North,2012-08-06,2012-08-12,27,0.0,0.0,0.0,5.78,23.685714285714283,85.08142857142857
Far North,2012-08-13,2012-08-19,27,0.0,0.0,0.0,9.691428571428572,22.952857142857145,87.29142857142857
Far North,2012-08-20,2012-08-26,27,0.0,0.0,0.0,9.942857142857145,23.054285714285715,87.23428571428573
Far North,2012-08-27,2012-09-02,27,0.0,0.0,0.0,8.65857142857143,23.877142857142854,83.14999999999999
Far North,2012-09-03,2012-09-09,27,0.0,0.0,0.0,7.549999999999999,23.248571428571427,85.13714285714286
Far North,2012-09-10,2012-09-16,27,0.0,0.0,0.0,8.924285714285714,23.632857142857144,84.88857142857144
Far North,2012-09-17,2012-09-23,27,0.0,0.0,0.0,5.811428571428572,24.002857142857145,81.95857142857143
Far North,2012-09-24,2012-09-30,27,0.0,0.0,0.0,1.9285714285714286,24.535714285714285,80.28714285714285
Far North,2012-10-01,2012-10-07,27,0.0,0.0,0.0,3.23,24.46,81.7
Far North,2012-10-08,2012-10-14,27,0.0,0.0,0.0,1.7685714285714285,25.075714285714287,77.67285714285715
Far North,2012-10-15,2012-10-21,27,0.0,0.0,0.0,0.5914285714285714,25.545714285714286,73.13571428571429
Far North,2012-10-22,2012-10-28,27,0.0,0.0,0.0,0.20428571428571426,25.33285714285714,74.24714285714286
Far North,2012-10-29,2012-11-04,27,0.0,0.0,0.0,0.0,25.232857142857142,49.11714285714286
Far North,2012-11-05,2012-11-11,27,0.0,0.0,0.0,0.8542857142857142,25.865714285714283,61.84857142857144
Far North,2012-11-12,2012-11-18,27,0.0,0.0,0.0,0.0071428571428571435,25.67571428571428,46.65142857142858
Far North,2012-11-19,2012-11-25,27,0.0,0.0,0.0,0.07999999999999999,26.192857142857143,42.11857142857143
Far North,2012-11-26,2012-12-02,27,0.0,0.0,0.0,0.01,25.277142857142856,39.06857142857143
Far North,2012-12-03,2012-12-09,27,0.0,0.0,0.0,0.0,25.294285714285714,27.88285714285714
Far North,2012-12-10,2012-12-16,27,0.0,0.0,0.0,0.0,24.15,24.294285714285714
Far North,2012-12-17,2012-12-23,27,0.0,0.0,0.0,0.0,22.437142857142856,24.229999999999997
Far North,2012-12-24,2012-12-30,27,0.0,0.0,0.0,0.0,21.05857142857143,21.24142857142857
Far North,2012-12-31,2013-01-06,27,0.0,0.0,0.0,0.0,23.204285714285714,21.365714285714287
Far North,2013-01-07,2013-01-13,27,0.0,0.0,0.0,0.0,22.72,23.84
Far North,2013-01-14,2013-01-20,27,0.0,0.0,0.0,0.0,26.601428571428574,18.422857142857143
Far North,2013-01-21,2013-01-27,27,0.0,0.0,0.0,0.0,29.09,19.32428571428571
Far North,2013-01-28,2013-02-03,27,0.0,0.0,0.0,0.0,23.48,16.61285714285714
Far North,2013-02-04,2013-02-10,27,0.0,0.0,0.0,0.0,26.960000000000004,17.184285714285714
Far North,2013-02-11,2013-02-17,27,0.0,0.0,0.0,0.0,27.919999999999998,14.002857142857144
Far North,2013-02-18,2013-02-24,27,0.0,0.0,0.0,0.0,29.50142857142857,14.315714285714284
Far North,2013-02-25,2013-03-03,27,0.0,0.0,0.0,0.0,30.78,11.07714285714286
Far North,2013-03-04,2013-03-10,27,0.0,0.0,0.0,0.0,30.72428571428571,9.27
Far North,2013-03-11,2013-03-17,27,0.0,0.0,0.0,0.0,30.944285714285712,14.180000000000001
Far North,2013-03-18,2013-03-24,27,0.0,0.0,0.0,0.0,30.928571428571427,20.310000000000002
Far North,2013-03-25,2013-03-31,27,0.0,0.0,0.0,0.25999999999999995,31.52142857142857,31.01428571428571
Far North,2013-04-01,2013-04-07,27,0.0,0.0,0.0,0.722857142857143,32.098571428571425,25.767142857142854
Far North,2013-04-08,2013-04-14,27,0.0,0.0,0.0,0.3314285714285714,31.027142857142856,30.647142857142857
Far North,2013-04-15,2013-04-21,27,0.0,0.0,0.0,0.05285714285714286,30.934285714285714,26.44
Far North,2013-04-22,2013-04-28,27,0.0,0.0,0.0,1.0771428571428572,30.305714285714288,36.567142857142855
Far North,2013-04-29,2013-05-05,27,0.0,0.0,0.0,0.3442857142857143,30.638571428571424,49.95428571428572
Far North,2013-05-06,2013-05-12,27,0.0,0.0,0.0,1.014285714285714,29.254285714285718,54.92285714285715
Far North,2013-05-13,2013-05-19,27,0.0,0.0,0.0,1.7157142857142857,31.364285714285717,44.84857142857144
Far North,2013-05-20,2013-05-26,27,0.0,0.0,0.0,1.8528571428571428,29.398571428571422,57.974285714285706
Far North,2013-05-27,2013-06-02,27,0.0,0.0,0.0,4.0042857142857144,28.72,58.99714285714286
Far North,2013-06-03,2013-06-09,27,0.0,0.0,0.0,3.5542857142857143,28.0,61.19285714285714
Far North,2013-06-10,2013-06-16,27,0.0,1.0,0.0,5.044285714285714,27.795714285714286,65.25571428571428
Far North,2013-06-17,2013-06-23,27,0.0,0.0,0.0,4.242857142857143,27.580000000000002,63.84428571428571
Far North,2013-06-24,2013-06-30,27,0.0,0.0,0.0,5.025714285714286,26.36285714285714,70.02142857142857
Far North,2013-07-01,2013-07-07,27,0.0,1.0,0.0,5.935714285714285,25.967142857142857,69.15285714285713
Far North,2013-07-08,2013-07-14,27,0.0,0.0,0.0,6.121428571428572,25.43142857142857,71.64
Far North,2013-07-15,2013-07-21,27,0.0,0.0,0.0,14.641428571428571,24.884285714285713,79.24857142857142
Far North,2013-07-22,2013-07-28,27,0.0,1.0,0.0,8.049999999999999,24.104285714285712,85.09
Far North,2013-07-29,2013-08-04,27,0.0,0.0,0.0,5.892857142857143,23.359999999999996,85.1
Far North,2013-08-05,2013-08-11,27,0.0,0.0,0.0,11.409999999999998,23.207142857142856,87.9057142857143
Far North,2013-08-12,2013-08-18,27,0.0,0.0,0.0,11.317142857142857,23.31,88.22714285714285
Far North,2013-08-19,2013-08-25,27,0.0,5.0,0.0,8.31,23.09,88.32857142857144
Far North,2013-08-26,2013-09-01,27,0.0,0.0,0.0,6.027142857142857,23.694285714285716,84.55
Far North,2013-09-02,2013-09-08,27,0.0,0.0,0.0,5.452857142857143,24.05857142857143,82.87714285714286
Far North,2013-09-09,2013-09-15,27,0.0,0.0,0.0,6.618571428571428,24.08142857142857,83.06285714285715
Far North,2013-09-16,2013-09-22,27,0.0,0.0,0.0,2.4,24.94142857142857,81.54714285714286
Far North,2013-09-23,2013-09-29,27,0.0,0.0,0.0,4.2785714285714285,24.024285714285718,83.25571428571429
Far North,2013-09-30,2013-10-06,27,0.0,0.0,0.0,5.220000000000001,24.82,78.96285714285715
