region_en,TL,TR,Location,deaths,sCh,cCh
Far North,2013-08-19,2013-08-25,27,0.0,5.0,0.0
Far North,2013-08-26,2013-09-01,27,0.0,0.0,0.0
Far North,2013-09-02,2013-09-08,27,0.0,0.0,0.0
Far North,2013-09-09,2013-09-15,27,0.0,0.0,0.0
Far North,2013-09-16,2013-09-22,27,0.0,0.0,0.0
Far North,2013-09-23,2013-09-29,27,0.0,0.0,0.0
Far North,2013-09-30,2013-10-06,27,0.0,0.0,0.0
Far North,2013-10-07,2013-10-13,27,0.0,0.0,0.0
Far North,2013-10-14,2013-10-20,27,0.0,0.0,0.0
Far North,2013-10-21,2013-10-27,27,0.0,0.0,0.0
Far North,2013-10-28,2013-11-03,27,0.0,0.0,0.0
Far North,2013-11-04,2013-11-10,27,0.0,0.0,0.0
Far North,2013-11-11,2013-11-17,27,0.0,0.0,0.0
Far North,2013-11-18,2013-11-24,27,0.0,0.0,0.0
Far North,2013-11-25,2013-12-01,27,0.0,1.0,0.0
Far North,2013-12-02,2013-12-08,27,0.0,0.0,0.0
Far North,2013-12-09,2013-12-15,27,0.0,0.0,0.0
Far North,2013-12-16,2013-12-22,27,0.0,0.0,0.0
Far North,2013-12-23,2013-12-29,27,0.0,0.0,0.0
Far North,2013-12-30,2014-01-05,28,0.0,0.0,0.0
Far North,2014-01-06,2014-01-12,28,0.0,0.0,0.0
Far North,2014-01-13,2014-01-19,28,0.0,0.0,0.0
Far North,2014-01-20,2014-01-26,28,0.0,0.0,0.0
Far North,2014-01-27,2014-02-02,28,0.0,0.0,0.0
Far North,2014-02-03,2014-02-09,28,0.0,0.0,0.0
Far North,2014-02-10,2014-02-16,28,0.0,0.0,0.0
Far North,2014-02-17,2014-02-23,28,0.0,0.0,0.0
Far North,2014-02-24,2014-03-02,28,0.0,0.0,0.0
Far North,2014-03-03,2014-03-09,28,0.0,0.0,0.0
Far North,2014-03-10,2014-03-16,28,0.0,0.0,0.0
Far North,2014-03-17,2014-03-23,28,0.0,0.0,0.0
Far North,2014-03-24,2014-03-30,28,0.0,0.0,0.0
Far North,2014-03-31,2014-04-06,28,0.0,0.0,0.0
Far North,2014-04-07,2014-04-13,28,0.0,0.0,0.0
Far North,2014-04-14,2014-04-20,28,0.0,0.0,0.0
Far North,2014-04-21,2014-04-27,28,1.0,2.0,0.0
Far North,2014-04-24,2014-07-24,9,61.0,1314.0,0.0
Far North,2014-04-28,2014-05-04,28,1.0,3.0,0.0
Far North,2014-05-05,2014-05-11,28,0.0,19.0,0.0
Far North,2014-05-12,2014-05-18,28,1.0,11.0,0.0
Far North,2014-05-19,2014-05-25,28,2.0,15.0,0.0
Far North,2014-05-26,2014-06-01,28,2.0,34.0,0.0
Far North,2014-06-02,2014-06-08,28,2.0,26.0,0.0
Far North,2014-06-09,2014-06-15,28,1.0,56.0,0.0
Far North,2014-06-16,2014-06-22,28,1.0,69.0,0.0
Far North,2014-06-23,2014-06-29,28,7.0,221.0,0.0
Far North,2014-06-30,2014-07-06,28,18.0,256.0,0.0
Far North,2014-07-07,2014-07-13,28,15.0,262.0,0.0
Far North,2014-07-14,2014-07-20,28,8.0,253.0,0.0
Far North,2014-07-21,2014-07-27,28,6.0,177.0,0.0
Far North,2014-07-25,2014-08-12,10,16.0,338.0,0.0
Far North,2014-07-28,2014-08-03,28,8.0,162.0,0.0
Far North,2014-08-04,2014-08-10,28,6.0,115.0,0.0
Far North,2014-08-11,2014-08-17,28,2.0,69.0,0.0
Far North,2014-08-18,2014-08-24,28,4.0,60.0,0.0
Far North,2014-08-25,2014-08-31,28,4.0,68.0,0.0
Far North,2014-09-01,2014-09-07,28,3.0,31.0,0.0
Far North,2014-09-08,2014-09-14,28,2.0,44.0,0.0
Far North,2014-09-15,2014-09-21,28,2.0,29.0,0.0
Far North,2014-09-22,2014-09-28,28,5.0,41.0,0.0
Far North,2014-09-29,2014-10-05,28,4.0,35.0,0.0
Far North,2014-10-06,2014-10-12,28,11.0,101.0,0.0
Far North,2014-10-13,2014-10-19,28,10.0,138.0,0.0
Far North,2014-10-20,2014-10-26,28,7.0,99.0,0.0
Far North,2014-10-27,2014-11-02,28,19.0,249.0,0.0
Far North,2014-11-03,2014-11-09,28,2.0,129.0,0.0
Far North,2014-11-10,2014-11-16,28,0.0,54.0,0.0
Far North,2014-11-17,2014-11-23,28,0.0,16.0,0.0
Far North,2014-11-24,2014-11-30,28,0.0,10.0,0.0
Far North,2014-12-01,2014-12-07,28,0.0,7.0,0.0
Far North,2014-12-08,2014-12-14,28,0.0,4.0,0.0
Far North,2014-12-15,2014-12-21,28,0.0,0.0,0.0
Far North,2014-12-22,2014-12-28,28,0.0,0.0,0.0
Far North,2014-12-29,2015-01-04,28,0.0,0.0,0.0
Far North,2015-01-05,2015-01-11,28,0.0,0.0,0.0
Far North,2015-01-12,2015-01-18,28,0.0,0.0,0.0
Far North,2015-01-19,2015-01-25,28,0.0,0.0,0.0
Far North,2015-01-26,2015-02-01,28,0.0,0.0,0.0
Far North,2015-02-02,2015-02-08,28,0.0,0.0,0.0
Far North,2015-02-09,2015-02-15,28,0.0,0.0,0.0
Far North,2015-02-16,2015-02-22,28,0.0,0.0,0.0
Far North,2015-02-23,2015-03-01,28,0.0,0.0,0.0
Far North,2015-03-02,2015-03-08,28,0.0,0.0,0.0
Far North,2015-03-09,2015-03-15,28,0.0,0.0,0.0
Far North,2015-03-16,2015-03-22,28,0.0,0.0,0.0
Far North,2015-03-23,2015-03-29,28,0.0,0.0,0.0
Far North,2015-03-30,2015-04-05,28,0.0,0.0,0.0
Far North,2015-04-06,2015-04-12,28,0.0,0.0,0.0
Far North,2015-04-13,2015-04-19,28,0.0,0.0,0.0
Far North,2015-04-20,2015-04-26,28,0.0,0.0,0.0
Far North,2015-04-27,2015-05-03,28,0.0,0.0,0.0
Far North,2015-05-04,2015-05-10,28,0.0,0.0,0.0
Far North,2015-05-11,2015-05-17,28,0.0,0.0,0.0
Far North,2015-05-18,2015-05-24,28,0.0,0.0,0.0
Far North,2015-05-25,2015-05-31,28,0.0,0.0,0.0
Far North,2015-06-01,2015-06-07,28,0.0,0.0,0.0
Far North,2015-06-08,2015-06-14,28,0.0,3.0,0.0
Far North,2015-06-15,2015-06-21,28,0.0,0.0,0.0
Far North,2015-06-22,2015-06-28,28,0.0,0.0,0.0
Far North,2015-06-29,2015-07-05,28,0.0,0.0,0.0
Far North,2015-07-06,2015-07-12,28,0.0,0.0,0.0
Far North,2015-07-13,2015-07-19,28,0.0,2.0,0.0
Far North,2015-07-20,2015-07-26,28,0.0,3.0,0.0
Far North,2015-07-27,2015-08-02,28,0.0,1.0,0.0
Far North,2015-08-03,2015-08-09,28,0.0,0.0,0.0
Far North,2015-08-10,2015-08-16,28,0.0,4.0,0.0
Far North,2015-08-17,2015-08-23,28,0.0,3.0,0.0
Far North,2015-08-24,2015-08-30,28,0.0,3.0,0.0
Far North,2015-08-31,2015-09-06,28,0.0,0.0,0.0
Far North,2015-09-07,2015-09-13,28,0.0,0.0,0.0
Far North,2015-09-14,2015-09-20,28,0.0,0.0,0.0
Far North,2015-09-21,2015-09-27,28,0.0,0.0,0.0
Far North,2015-09-28,2015-10-04,28,0.0,0.0,0.0
Far North,2015-10-05,2015-10-11,28,0.0,0.0,0.0
Far North,2015-10-12,2015-10-18,28,0.0,0.0,0.0
Far North,2015-10-19,2015-10-25,28,0.0,0.0,0.0
Far North,2015-10-26,2015-11-01,28,0.0,0.0,0.0
Far North,2015-11-02,2015-11-08,28,0.0,0.0,0.0
Far North,2015-11-09,2015-11-15,28,0.0,0.0,0.0
Far North,2015-11-16,2015-11-22,28,0.0,0.0,0.0
Far North,2015-11-23,2015-11-29,28,0.0,0.0,0.0
Far North,2015-11-30,2015-12-06,28,0.0,0.0,0.0
Far North,2015-12-07,2015-12-13,28,0.0,0.0,0.0
Far North,2015-12-14,2015-12-20,28,0.0,0.0,0.0
Far North,2015-12-21,2015-12-27,28,0.0,0.0,0.0
Far North,2016-01-04,2016-01-10,28,0.0,0.0,0.0
Far North,2016-01-11,2016-01-17,28,0.0,0.0,0.0
Far North,2016-01-18,2016-01-24,28,0.0,0.0,0.0
Far North,2016-01-25,2016-01-31,28,0.0,0.0,0.0
Far North,2016-02-01,2016-02-07,28,0.0,0.0,0.0
Far North,2016-02-08,2016-02-14,28,0.0,0.0,0.0
Far North,2016-02-15,2016-02-21,28,0.0,0.0,0.0
Far North,2016-02-22,2016-02-28,28,0.0,0.0,0.0
Far North,2016-02-29,2016-03-06,28,0.0,0.0,0.0
Far North,2016-03-07,2016-03-13,28,0.0,0.0,0.0
Far North,2016-03-14,2016-03-20,28,0.0,0.0,0.0
Far North,2016-03-21,2016-03-27,28,0.0,0.0,0.0
Far North,2016-03-28,2016-04-03,28,0.0,0.0,0.0
Far North,2016-04-04,2016-04-10,28,0.0,2.0,0.0
Far North,2016-04-11,2016-04-17,28,0.0,0.0,0.0
Far North,2016-04-18,2016-04-24,28,0.0,0.0,0.0
Far North,2016-04-25,2016-05-01,28,0.0,0.0,0.0
Far North,2016-05-02,2016-05-08,28,0.0,0.0,0.0
Far North,2016-05-09,2016-05-15,28,0.0,0.0,0.0
Far North,2016-05-16,2016-05-22,28,0.0,0.0,0.0
Far North,2016-05-23,2016-05-29,28,0.0,0.0,0.0
Far North,2016-05-30,2016-06-05,28,0.0,0.0,0.0
Far North,2016-06-06,2016-06-12,28,0.0,0.0,0.0
Far North,2016-06-13,2016-06-19,28,0.0,0.0,0.0
Far North,2016-06-20,2016-06-26,28,0.0,0.0,0.0
Far North,2016-06-27,2016-07-03,28,0.0,0.0,0.0
Far North,2016-07-04,2016-07-10,28,0.0,1.0,0.0
Far North,2016-07-11,2016-07-17,28,0.0,2.0,0.0
Far North,2016-07-18,2016-07-24,28,0.0,0.0,0.0
Far North,2016-07-25,2016-07-31,28,0.0,4.0,0.0
Far North,2016-08-01,2016-08-07,28,0.0,0.0,0.0
Far North,2016-08-08,2016-08-14,28,0.0,0.0,0.0
Far North,2016-08-15,2016-08-21,28,0.0,0.0,0.0
Far North,2016-08-22,2016-08-28,28,0.0,0.0,0.0
Far North,2016-08-29,2016-09-04,28,0.0,0.0,0.0
Far North,2016-09-05,2016-09-11,28,0.0,1.0,0.0
Far North,2016-09-12,2016-09-18,28,0.0,0.0,0.0
Far North,2016-09-19,2016-09-25,28,0.0,0.0,0.0
Far North,2016-09-26,2016-10-02,28,0.0,0.0,0.0
Far North,2016-10-03,2016-10-09,28,0.0,0.0,0.0
Far North,2016-10-10,2016-10-16,28,0.0,0.0,0.0
Far North,2016-10-17,2016-10-23,28,0.0,0.0,0.0
Far North,2016-10-24,2016-10-30,28,0.0,0.0,0.0
Far North,2016-10-31,2016-11-06,28,0.0,0.0,0.0
Far North,2016-11-07,2016-11-13,28,0.0,0.0,0.0
Far North,2016-11-14,2016-11-20,28,0.0,0.0,0.0
Far North,2016-11-21,2016-11-27,28,0.0,0.0,0.0
Far North,2016-11-28,2016-12-04,28,0.0,0.0,0.0
Far North,2016-12-05,2016-12-11,28,0.0,0.0,0.0
Far North,2016-12-12,2016-12-18,28,0.0,0.0,0.0
Far North,2016-12-19,2016-12-25,28,0.0,0.0,0.0
Far North,2016-12-26,2017-01-01,28,0.0,0.0,0.0
Far North,2017-01-02,2017-01-08,28,0.0,0.0,0.0
Far North,2017-01-09,2017-01-15,28,0.0,0.0,0.0
Far North,2017-01-16,2017-01-22,28,0.0,0.0,0.0
Far North,2017-01-23,2017-01-29,28,0.0,0.0,0.0
Far North,2017-01-30,2017-02-05,28,0.0,0.0,0.0
Far North,2017-02-06,2017-02-12,28,0.0,0.0,0.0
Far North,2017-02-13,2017-02-19,28,0.0,0.0,0.0
Far North,2017-02-20,2017-02-26,28,0.0,0.0,0.0
Far North,2017-02-27,2017-03-05,28,0.0,0.0,0.0
Far North,2017-03-06,2017-03-12,28,0.0,0.0,0.0
Far North,2017-03-13,2017-03-19,28,0.0,0.0,0.0
Far North,2017-03-20,2017-03-26,28,0.0,0.0,0.0
Far North,2017-03-27,2017-04-02,28,0.0,0.0,0.0
Far North,2017-04-03,2017-04-09,28,0.0,0.0,0.0
Far North,2017-04-10,2017-04-16,28,0.0,0.0,0.0
Far North,2017-04-17,2017-04-23,28,0.0,0.0,0.0
Far North,2017-04-24,2017-04-30,28,0.0,0.0,0.0
Far North,2017-05-01,2017-05-07,28,0.0,0.0,0.0
Far North,2017-05-08,2017-05-14,28,0.0,0.0,0.0
Far North,2017-05-15,2017-05-21,28,0.0,0.0,0.0
Far North,2017-05-22,2017-05-28,28,0.0,0.0,0.0
Far North,2017-05-29,2017-06-04,28,0.0,0.0,0.0
Far North,2017-06-05,2017-06-11,28,0.0,0.0,0.0
Far North,2017-06-12,2017-06-18,28,0.0,0.0,0.0
Far North,2017-06-19,2017-06-25,28,0.0,0.0,0.0
Far North,2017-06-26,2017-07-02,28,0.0,0.0,0.0
Far North,2017-07-03,2017-07-09,28,0.0,0.0,0.0
Far North,2017-07-10,2017-07-16,28,0.0,0.0,0.0
Far North,2017-07-17,2017-07-23,28,0.0,0.0,0.0
Far North,2017-07-24,2017-07-30,28,0.0,0.0,0.0
Far North,2017-07-31,2017-08-06,28,0.0,0.0,0.0
Far North,2017-08-07,2017-08-13,28,0.0,0.0,0.0
Far North,2017-08-14,2017-08-20,28,0.0,0.0,0.0
Far North,2017-08-21,2017-08-27,28,0.0,0.0,0.0
Far North,2017-08-28,2017-09-03,28,0.0,0.0,0.0
Far North,2017-09-04,2017-09-10,28,0.0,0.0,0.0
Far North,2017-09-11,2017-09-17,28,0.0,0.0,0.0
Far North,2017-09-18,2017-09-24,28,0.0,0.0,0.0
Far North,2017-09-25,2017-10-01,28,0.0,0.0,0.0
Far North,2017-10-02,2017-10-08,28,0.0,0.0,0.0
Far North,2017-10-09,2017-10-15,28,0.0,0.0,0.0
Far North,2017-10-16,2017-10-22,28,0.0,0.0,0.0
Far North,2017-10-23,2017-10-29,28,0.0,0.0,0.0
Far North,2017-10-30,2017-11-05,28,0.0,0.0,0.0
Far North,2017-11-06,2017-11-12,28,0.0,0.0,0.0
Far North,2017-11-13,2017-11-19,28,0.0,0.0,0.0
Far North,2017-11-20,2017-11-26,28,0.0,0.0,0.0
Far North,2017-11-27,2017-12-03,28,0.0,0.0,0.0
Far North,2017-12-04,2017-12-10,28,0.0,0.0,0.0
Far North,2017-12-11,2017-12-17,28,0.0,0.0,0.0
Far North,2017-12-18,2017-12-24,28,0.0,0.0,0.0
Far North,2017-12-25,2017-12-31,28,0.0,0.0,0.0
Far North,2018-01-01,2018-01-07,28,0.0,0.0,0.0
Far North,2018-01-01,2018-12-30,27,0.0,282.0,0.0
Far North,2018-01-08,2018-01-14,28,0.0,0.0,0.0
Far North,2018-01-15,2018-01-21,28,0.0,0.0,0.0
Far North,2018-01-22,2018-01-28,28,0.0,0.0,0.0
Far North,2018-01-29,2018-02-04,28,0.0,0.0,0.0
Far North,2018-02-05,2018-02-11,28,0.0,0.0,0.0
Far North,2018-02-12,2018-02-18,28,0.0,0.0,0.0
Far North,2018-02-19,2018-02-25,28,0.0,0.0,0.0
Far North,2018-02-26,2018-03-04,28,0.0,0.0,0.0
Far North,2018-03-05,2018-03-11,28,0.0,0.0,0.0
Far North,2018-03-12,2018-03-18,28,0.0,0.0,0.0
Far North,2018-03-19,2018-03-25,28,0.0,0.0,0.0
Far North,2018-03-26,2018-04-01,28,0.0,0.0,0.0
Far North,2018-04-02,2018-04-08,28,0.0,0.0,0.0
Far North,2018-04-09,2018-04-15,28,0.0,0.0,0.0
Far North,2018-04-16,2018-04-22,28,0.0,2.0,0.0
Far North,2018-04-23,2018-04-29,28,0.0,0.0,0.0
Far North,2018-04-30,2018-05-06,28,0.0,0.0,0.0
Far North,2018-05-07,2018-05-13,28,0.0,2.0,0.0
Far North,2018-05-14,2018-05-20,28,0.0,0.0,0.0
Far North,2018-05-18,2018-08-17,1,0.0,2.0,0.0
Far North,2018-05-18,2018-10-23,1,5.0,21.0,0.0
Far North,2018-05-18,2018-11-09,1,14.0,226.0,0.0
Far North,2018-05-18,2020-01-09,1,35.0,629.0,0.0
Far North,2018-05-18,2020-12-16,1,34.0,629.0,0.0
Far North,2018-05-21,2018-05-27,28,0.0,0.0,0.0
Far North,2018-05-28,2018-06-03,28,0.0,0.0,0.0
Far North,2018-06-04,2018-06-10,28,0.0,0.0,0.0
Far North,2018-06-11,2018-06-17,28,0.0,0.0,0.0
Far North,2018-06-18,2018-06-24,28,0.0,0.0,0.0
Far North,2018-06-25,2018-07-01,28,0.0,0.0,0.0
Far North,2018-07-02,2018-07-08,28,0.0,0.0,0.0
Far North,2018-07-09,2018-07-15,28,0.0,0.0,0.0
Far North,2018-07-16,2018-07-22,28,0.0,0.0,0.0
Far North,2018-07-17,2018-08-12,1,0.0,2.0,0.0
Far North,2018-07-23,2018-07-29,28,0.0,0.0,0.0
Far North,2018-07-30,2018-08-05,28,0.0,0.0,0.0
Far North,2018-08-06,2018-08-12,28,0.0,0.0,0.0
Far North,2018-08-13,2018-08-19,28,0.0,0.0,0.0
Far North,2018-08-20,2018-08-26,27,0.0,0.0,0.0
Far North,2018-08-24,2018-09-28,1,0.0,2.0,0.0
Far North,2018-08-27,2018-09-02,28,0.0,0.0,0.0
Far North,2018-09-03,2018-09-09,28,0.0,0.0,0.0
Far North,2018-09-10,2018-09-16,28,0.0,0.0,0.0
Far North,2018-09-17,2018-09-23,28,0.0,0.0,0.0
Far North,2018-09-24,2018-09-30,28,0.0,0.0,0.0
Far North,2018-10-01,2018-10-07,28,0.0,14.0,0.0
Far North,2018-10-04,2020-01-09,1,34.0,629.0,0.0
Far North,2018-10-04,2020-01-20,1,34.0,629.0,0.0
Far North,2018-10-04,2020-01-26,2,34.0,855.0,0.0
Far North,2018-10-08,2018-10-14,28,0.0,4.0,0.0
Far North,2018-10-15,2018-10-21,28,0.0,22.0,0.0
Far North,2018-10-19,2018-10-23,1,3.0,30.0,0.0
Far North,2018-10-22,2018-10-28,28,0.0,140.0,0.0
Far North,2018-10-23,2018-10-29,1,0.0,8.0,0.0
Far North,2018-10-24,2018-11-09,2,23.0,468.0,0.0
Far North,2018-10-29,2018-11-04,28,0.0,182.0,0.0
Far North,2018-10-31,2018-11-02,1,0.0,91.0,0.0
Far North,2018-11-02,2018-11-09,1,4.0,106.0,0.0
Far North,2018-11-05,2018-11-11,28,0.0,128.0,0.0
Far North,2018-11-12,2018-11-18,28,0.0,44.0,0.0
Far North,2018-11-18,2018-11-23,1,0.0,6.0,0.0
Far North,2018-11-19,2018-11-25,28,0.0,16.0,0.0
Far North,2018-11-23,2018-11-28,2,0.0,53.0,6.0
Far North,2018-11-26,2018-12-02,28,0.0,4.0,0.0
Far North,2018-12-03,2018-12-09,2,0.0,4.0,0.0
Far North,2018-12-10,2018-12-16,28,0.0,0.0,0.0
Far North,2018-12-17,2018-12-23,28,0.0,2.0,0.0
Far North,2018-12-24,2018-12-30,28,0.0,0.0,0.0
Far North,2018-12-31,2019-01-06,28,0.0,0.0,0.0
Far North,2018-12-31,2019-12-29,27,0.0,260.0,0.0
Far North,2019-01-01,2019-12-31,2,34.0,700.0,0.0
Far North,2019-01-07,2019-01-13,28,0.0,0.0,0.0
Far North,2019-01-14,2019-01-20,28,0.0,0.0,0.0
Far North,2019-01-21,2019-01-27,28,0.0,0.0,0.0
Far North,2019-01-28,2019-02-03,28,0.0,0.0,0.0
Far North,2019-02-04,2019-02-10,28,0.0,0.0,0.0
Far North,2019-02-11,2019-02-17,28,0.0,0.0,0.0
Far North,2019-02-18,2019-02-24,28,0.0,0.0,0.0
Far North,2019-02-25,2019-03-03,28,0.0,0.0,0.0
Far North,2019-03-04,2019-03-10,28,0.0,0.0,0.0
Far North,2019-03-11,2019-03-17,28,0.0,0.0,0.0
Far North,2019-03-18,2019-03-24,28,0.0,0.0,0.0
Far North,2019-03-25,2019-03-31,1,0.0,0.0,0.0
Far North,2019-04-01,2019-04-07,1,0.0,0.0,0.0
Far North,2019-04-08,2019-04-14,1,0.0,0.0,0.0
Far North,2019-04-15,2019-04-21,1,0.0,0.0,0.0
Far North,2019-04-22,2019-04-28,1,0.0,0.0,0.0
Far North,2019-04-29,2019-05-05,1,0.0,0.0,0.0
Far North,2019-05-06,2019-05-12,1,0.0,0.0,0.0
Far North,2019-05-13,2019-05-19,28,0.0,0.0,0.0
Far North,2019-05-20,2019-05-26,1,0.0,0.0,0.0
Far North,2019-05-27,2019-06-02,1,0.0,0.0,0.0
Far North,2019-06-03,2019-06-09,1,0.0,0.0,0.0
Far North,2019-06-10,2019-06-16,1,0.0,0.0,0.0
Far North,2019-06-17,2019-06-23,1,0.0,0.0,0.0
Far North,2019-06-24,2019-06-30,1,0.0,2.0,0.0
Far North,2019-06-27,2019-09-29,1,12.0,261.0,0.0
Far North,2019-07-01,2019-07-07,2,10.0,18.0,0.0
Far North,2019-07-08,2019-07-14,2,0.0,14.0,0.0
Far North,2019-07-15,2019-07-21,2,0.0,34.0,0.0
Far North,2019-07-22,2019-07-28,2,2.0,48.0,0.0
Far North,2019-07-29,2019-08-04,4,2.0,34.0,0.0
Far North,2019-08-05,2019-08-11,2,0.0,22.0,0.0
Far North,2019-08-12,2019-08-18,4,0.0,46.0,0.0
Far North,2019-08-19,2019-08-25,3,0.0,12.0,0.0
Far North,2019-08-26,2019-09-01,5,0.0,60.0,0.0
Far North,2019-09-02,2019-09-08,5,2.0,36.0,0.0
Far North,2019-09-09,2019-09-15,2,0.0,16.0,0.0
Far North,2019-09-16,2019-09-22,3,0.0,20.0,0.0
Far North,2019-09-23,2019-09-29,4,4.0,26.0,0.0
Far North,2019-09-30,2019-10-06,2,0.0,8.0,0.0
Far North,2019-10-07,2019-10-13,6,0.0,42.0,0.0
Far North,2019-10-14,2019-10-20,2,0.0,12.0,0.0
Far North,2019-10-21,2019-10-27,6,0.0,62.0,0.0
Far North,2019-10-28,2019-11-03,2,0.0,10.0,0.0
Far North,2019-11-04,2019-11-10,2,0.0,10.0,0.0
Far North,2019-11-11,2019-11-17,1,0.0,1.0,0.0
Far North,2019-11-18,2019-11-24,2,0.0,6.0,0.0
Far North,2019-11-25,2019-12-01,1,0.0,0.0,0.0
Far North,2019-11-25,2020-01-20,1,0.0,0.0,0.0
Far North,2019-11-25,2020-01-26,1,0.0,0.0,0.0
Far North,2019-11-29,2020-01-09,1,0.0,0.0,0.0
Far North,2019-12-02,2019-12-08,1,0.0,0.0,0.0
Far North,2019-12-09,2019-12-15,1,0.0,0.0,0.0
Far North,2019-12-16,2019-12-22,1,0.0,0.0,0.0
Far North,2019-12-23,2019-12-29,1,0.0,0.0,0.0
Far North,2021-01-01,2021-10-03,1,0.0,3.0,0.0
Far North,2021-01-24,2022-03-06,1,0.0,0.0,0.0
Far North,2021-10-25,2022-07-03,1,0.0,7.0,0.0
Far North,2022-01-03,2022-07-03,1,0.0,7.0,0.0
Far North,2022-02-28,2022-03-06,1,0.0,0.0,0.0
Far North,2022-10-07,2022-10-13,1,1.0,35.0,0.0
Far North,2022-10-10,2022-10-21,1,10.0,176.0,0.0
Far North,2022-10-14,2022-10-20,1,2.0,46.0,0.0
Far North,2022-10-28,2022-11-03,1,2.0,36.0,0.0
Far North,2022-11-04,2022-11-10,1,0.0,22.0,0.0
Littoral,2010-01-04,2010-01-10,19,0.0,0.0,0.0
Littoral,2010-01-11,2010-01-17,19,0.0,0.0,0.0
Littoral,2010-01-18,2010-01-24,19,0.0,0.0,0.0
Littoral,2010-01-25,2010-01-31,19,0.0,0.0,0.0
Littoral,2010-02-01,2010-02-07,19,0.0,0.0,0.0
Littoral,2010-02-08,2010-02-14,19,0.0,0.0,0.0
Littoral,2010-02-15,2010-02-21,19,0.0,0.0,0.0
Littoral,2010-02-22,2010-02-28,19,0.0,0.0,0.0
Littoral,2010-03-01,2010-03-07,19,0.0,0.0,0.0
Littoral,2010-03-08,2010-03-14,19,0.0,0.0,0.0
Littoral,2010-03-15,2010-03-21,19,0.0,0.0,0.0
Littoral,2010-03-22,2010-03-28,19,0.0,0.0,0.0
Littoral,2010-03-29,2010-04-04,19,0.0,0.0,0.0
Littoral,2010-04-01,2010-10-25,1,5.0,173.0,0.0
Littoral,2010-04-05,2010-04-11,19,0.0,0.0,0.0
Littoral,2010-04-12,2010-04-18,19,0.0,0.0,0.0
Littoral,2010-04-19,2010-04-25,19,0.0,0.0,0.0
Littoral,2010-04-26,2010-05-02,19,0.0,0.0,0.0
Littoral,2010-05-03,2010-05-09,19,0.0,0.0,0.0
Littoral,2010-05-06,2010-12-31,1,17.0,456.0,0.0
Littoral,2010-05-10,2010-05-16,19,0.0,0.0,0.0
Littoral,2010-05-17,2010-05-23,19,0.0,0.0,0.0
Littoral,2010-05-24,2010-05-30,19,0.0,0.0,0.0
Littoral,2010-05-31,2010-06-06,19,0.0,0.0,0.0
Littoral,2010-06-07,2010-06-13,19,0.0,0.0,0.0
Littoral,2010-06-14,2010-06-20,19,0.0,0.0,0.0
Littoral,2010-06-21,2010-06-27,19,0.0,0.0,0.0
Littoral,2010-06-28,2010-07-04,19,0.0,0.0,0.0
Littoral,2010-07-05,2010-07-11,19,0.0,0.0,0.0
Littoral,2010-07-12,2010-07-18,19,0.0,0.0,0.0
Littoral,2010-07-19,2010-07-25,19,0.0,0.0,0.0
Littoral,2010-07-26,2010-08-01,19,0.0,0.0,0.0
Littoral,2010-08-02,2010-08-08,19,0.0,0.0,0.0
Littoral,2010-08-09,2010-08-15,19,0.0,0.0,0.0
Littoral,2010-08-16,2010-08-22,19,0.0,0.0,0.0
Littoral,2010-08-23,2010-08-29,19,0.0,0.0,0.0
Littoral,2010-08-30,2010-09-05,19,0.0,0.0,0.0
Littoral,2010-09-06,2010-09-12,19,0.0,9.0,0.0
Littoral,2010-09-13,2010-09-19,19,1.0,28.0,0.0
Littoral,2010-09-20,2010-09-26,19,0.0,46.0,0.0
Littoral,2010-09-27,2010-10-03,19,0.0,18.0,0.0
Littoral,2010-10-04,2010-10-10,19,2.0,33.0,0.0
Littoral,2010-10-11,2010-10-17,19,2.0,25.0,0.0
Littoral,2010-10-18,2010-10-24,19,0.0,19.0,0.0
Littoral,2010-10-25,2010-10-31,19,0.0,14.0,0.0
Littoral,2010-11-01,2010-11-07,19,0.0,12.0,0.0
Littoral,2010-11-08,2010-11-14,19,2.0,10.0,0.0
Littoral,2010-11-15,2010-11-21,19,0.0,13.0,0.0
Littoral,2010-11-22,2010-11-28,19,0.0,0.0,0.0
Littoral,2010-11-29,2010-12-05,19,0.0,0.0,0.0
Littoral,2010-12-06,2010-12-12,19,0.0,0.0,0.0
Littoral,2010-12-13,2010-12-19,19,0.0,0.0,0.0
Littoral,2010-12-20,2010-12-26,19,0.0,0.0,0.0
Littoral,2010-12-27,2011-01-02,19,0.0,0.0,0.0
Littoral,2011-01-01,2011-09-22,16,98.0,3802.0,0.0
Littoral,2011-01-03,2011-01-09,19,3.0,74.0,0.0
Littoral,2011-01-10,2011-01-16,19,2.0,52.0,0.0
Littoral,2011-01-17,2011-01-23,19,2.0,57.0,0.0
Littoral,2011-01-24,2011-01-30,19,2.0,68.0,0.0
Littoral,2011-01-31,2011-02-06,19,2.0,92.0,0.0
Littoral,2011-02-07,2011-02-13,19,3.0,122.0,0.0
Littoral,2011-02-14,2011-02-20,19,2.0,109.0,0.0
Littoral,2011-02-21,2011-02-27,19,3.0,126.0,0.0
Littoral,2011-02-28,2011-03-06,19,2.0,122.0,0.0
Littoral,2011-03-07,2011-03-13,19,4.0,100.0,0.0
Littoral,2011-03-14,2011-03-20,19,6.0,106.0,0.0
Littoral,2011-03-21,2011-03-27,19,1.0,82.0,0.0
